"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"내 동생의 여자친구 무삭제판",2017-07-20,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스,드라마","김민식","미즈미"
"내 삼촌의 아내: 내 여자가 되던 날",2017-07-10,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 삼촌의 아내: 내 여자가 되던 날 (무삭제)",2017-09-26,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 삼촌의 여자",2017-02-09,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"내 삼촌의 여자 무삭제판",2017-09-21,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"내 아내의 새엄마 무삭제",2017-11-07,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","이리단",NA
"내 아내의 언니 무삭제",2017-06-19,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","이상우","이채담"
"내 아내의 친구",2017-01-05,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"내 아내의 친구 무삭제",2017-07-11,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"내 아내의 친구: 아내가 집에 없던 날",2017-08-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 아내의 친구: 아내가 집에 없던 날 (무삭제)",2017-10-27,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 아들의 여자",2017-06-23,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","하즈키"
"내 아들의 여자 무삭제판",2017-07-25,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","하즈키"
"내 애인의 엄마: 내 여자가 되던 날",2017-08-28,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 애인의 엄마: 내 여자가 되던 날 (무삭제)",2017-12-20,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 여자의 엄마(무삭제)",2017-08-21,5000,0,5000,1,1,1,1,"한국",NA,"(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","석영오",NA
"내 이웃의 아내 2: 이웃 부부와 교환하던 날",2017-08-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 이웃의 아내 2: 이웃 부부와 교환하던 날 (무삭제)",2017-10-27,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 친구, 그의 아내",2017-01-05,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김정오","미즈미"
"내 친구, 그의 아내 무삭제",2017-07-11,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김정오","미즈미"
"내 친구의 남편 (무삭제)",2017-07-06,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","주종백",NA
"내 친구의 아내 3",2017-11-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"내 친구의 아내: 만져봐도 될까요?",2017-08-28,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"내 친구의 아내: 만져봐도 될까요? (무삭제)",2017-12-08,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"내 친구의 애인",2017-02-09,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"내 친구의 애인 무삭제판",2017-07-25,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","아야나"
"내 친구의 엄마 (무삭제)",2017-01-19,5000,0,5000,1,1,1,1,"한국","엠아이픽쳐스","엠아이픽쳐스","청소년관람불가","멜로/로맨스,드라마","탁승오",NA
"내 친구의 엄마 2: 그녀가 여자로 보일 때",2017-08-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 친구의 엄마 2: 그녀가 여자로 보일 때 (무삭제)",2017-12-04,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 친구의 엄마: 친구의 엄마와 아내를 탐하다",2017-05-10,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 친구의 엄마: 친구의 엄마와 아내를 탐하다(무삭제)",2017-08-07,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"내 학생의 엄마 무삭제판",2017-01-19,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","성민아"
"내 형의 아내",2017-02-02,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"내 형의 아내 무삭제판",2017-07-20,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","아야나"
"누나 친구 2 무삭제",2017-10-17,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채준우","이채담"
"누드모델",2017-06-06,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"누드모델 무삭제 특별판",2017-07-04,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"달콤한 여선배",2017-08-28,3000,0,3000,1,1,1,1,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","멜로/로맨스","양석우","이소연"
"달콤한 여선배 무삭제",2017-11-27,5000,0,5000,1,1,1,1,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가",NA,"양석우",NA
"동거의 목적(무삭제판)",2016-07-12,5000,0,5000,1,1,1,1,"한국","(주)씨네토리","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","조성우","제동화"
"동창회의 목적 2 (무삭제)",2017-10-27,5000,0,5000,1,1,1,1,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스","성우진",NA
"동창회의 목적: 더 비기닝 (무삭제)",2017-07-26,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정대만",NA
"동호회의 목적 무삭제",2017-06-19,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","조경훈",NA
"두 엄마 (무삭제)",2017-10-27,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이도시",NA
"딸의 친구",2017-01-21,2000,0,2000,1,1,1,1,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성",NA
"뜨거운 이웃 무삭제 감독판",2016-07-21,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이전","이채담"
"라면 먹고 갈래?",2016-03-17,8000,0,8000,1,1,1,1,"한국","주식회사 이엔터","주식회사 이엔터","청소년관람불가","멜로/로맨스","강백호","도모세"
"레드: 위험한 유혹",2016-06-02,5000,0,5000,1,1,1,1,"한국","주식회사 이엔터","(주)대양미디어","청소년관람불가","드라마","장정관","이민준"
"만화가게 아줌마: 손님이 없던 날",2017-06-19,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"만화가게 아줌마: 손님이 없던 날 (무삭제)",2017-09-26,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"맛 2016: 삼시색기",2016-11-05,4000,0,4000,1,1,1,1,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","박주빈"
"맛있는 떡 무삭제판",2017-07-11,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이승환",NA
"맛있는 섹스 그리고 여친",2017-06-27,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"맛있는 영화 무삭제 감독판",2017-08-08,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,코미디","박범수",NA
"매춘 2016 무삭제",2017-05-30,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이상우","백세리"
"미용실 : 특별한 서비스",2016-12-29,5000,0,5000,1,1,1,1,"한국","대호필름,(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"바람난 아내",2017-09-05,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","이민",NA
"바람난 애인",2017-01-05,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"바람난 애인 무삭제",2017-07-11,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"바람난 여자들 무삭제판",2016-12-20,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호",NA
"변강쇠 VS 어우동",2017-10-18,3000,0,3000,1,1,1,1,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","정진호","이수일"
"부부 교환의 날 2017",2017-08-21,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"부부교환섹스 2",2017-12-08,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"부부교환의 날 2017: 친구의 아내를 탐하다",2017-11-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"불륜가족 무삭제",2017-10-17,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스",NA,NA
"불륜의 유혹",2017-06-27,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"불륜의 후예 무삭제판",2017-02-09,3000,0,3000,1,1,1,1,"한국","선셋 시네마","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","이상수","이채담"
"붉은 비키니",2017-07-25,6000,0,6000,1,1,1,1,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","기타","최무연",NA
"사촌누나와 동거",2017-11-24,3000,0,3000,1,1,1,1,"한국","(주)이놀미디어","(주)이놀미디어","청소년관람불가","멜로/로맨스,드라마,코미디","김순수","박소영"
"새엄마 2017: 아버지의 아내를 탐하다",2017-06-19,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"새엄마 2017: 아버지의 아내를 탐하다(무삭제)",2017-08-07,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"새엄마 2: 그녀의 남자가 되다",2017-12-08,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"새엄마 : 나의 섹스 교사",2017-06-01,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"새엄마 : 나의 섹스 교사 무삭제판",2017-07-20,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"새엄마 무삭제",2017-06-19,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김무원","주예빈"
"새엄마 새누나",2017-09-07,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스,드라마","김민식",NA
"새엄마와 그녀의 여동생",2017-06-01,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"새엄마와 그녀의 여동생 무삭제판",2017-09-07,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","하야세"
"새엄마의 섹스 교육",2017-08-17,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"새오빠 무삭제",2017-04-04,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스,드라마","이상우",NA
"선배의 여자친구",2016-12-01,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"선배의 여자친구 무삭제",2017-02-23,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
"성 심청전",2017-11-21,5000,0,5000,1,1,1,1,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가",NA,"이슬","정태호"
"스와핑 : 친구부부의 쾌락",2017-01-17,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"스와핑 : 친구부부의 쾌락 무삭제판",2017-03-28,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"스와핑 : 친구의 아내 무삭제판",2017-03-28,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","홍성수","이채담"
"스와핑 : 형의 여자",2017-08-17,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","하즈키"
"스와핑 하던 날 무삭제",2017-10-31,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"시아버지와 두 며느리",2017-02-02,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"시아버지와 두 며느리 무삭제판",2017-09-21,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"신어우동",2017-09-21,3000,0,3000,1,1,1,1,"한국","너바나 필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","김태수","이진호"
"신혼여행 : 불륜",2017-01-17,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","미즈미"
"신혼여행 : 불륜 무삭제",2017-03-28,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","미즈미"
"아내의 101번째 결혼",2017-11-20,5000,0,5000,1,1,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)레드언더미디어","청소년관람불가","멜로/로맨스","최석원","이채담"
"아내의 동창회 무삭제",2017-10-31,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단",NA
"아내의 불륜2",2017-01-25,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","하즈키"
"아내의 불륜2 무삭제판",2017-03-28,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","하즈키"
"아내의 애인",2015-10-08,9000,0,2132000,1,364,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","소영환","김태정"
"아빠친구-무삭제판",2016-11-25,2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","이슬",NA
"안해 무삭제",2017-05-25,2000,0,2000,1,1,1,1,"한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","드라마,멜로/로맨스","이강림",NA
"야한 목소리-쏠리네",2017-02-16,2000,0,2000,1,1,1,1,"한국","무비집","(주)콘텐츠윙","청소년관람불가","멜로/로맨스,코미디","이두희","백세리"
"야한여친",2017-09-20,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","박범수",NA
"어린 형수",2016-09-23,5000,0,5000,1,1,1,1,"한국","핵존슨","핵존슨","청소년관람불가","멜로/로맨스","최우성",NA
"어린 형수 2",2017-02-10,3000,0,3000,1,1,1,1,"한국","너바나 필름","너바나 필름","청소년관람불가","멜로/로맨스","김태수","한가희"
"엄딸",2016-05-26,5000,0,5000,1,1,1,1,"한국","주식회사 이엔터","주식회사 이엔터","청소년관람불가","멜로/로맨스","강백호","윤정"
"엄마 친구 : 그녀의 섹스고백",2017-09-07,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"엄마 친구 : 여자를 배우다",2017-06-01,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"엄마 친구 : 여자를 배우다 무삭제판",2017-07-20,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"엄마 친구의 섹스",2017-08-17,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"엄마의 불륜",2017-02-09,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"엄마의 불륜 무삭제판",2017-07-25,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"엄마의 직업 [무삭제판]",2017-12-04,6000,0,6000,1,1,1,1,"한국","(주)마이애미미디어","(주)마이애미미디어","청소년관람불가","멜로/로맨스,드라마","도봉산","이채담"
"엄마친구 3 무삭제판",2017-07-18,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환",NA
"엄마친구 딸",2017-02-02,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식",NA
"엄마친구 딸 무삭제판",2017-09-21,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김민식","아야나"
"엄마친구2 무삭제",2017-02-20,5000,0,5000,1,1,1,1,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","드라마","김대성","박주빈"
"여선생 무삭제",2017-11-20,5000,0,5000,1,1,1,1,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가",NA,"김대성",NA
"여의사의 은밀한 치료",2017-09-12,2000,0,2000,1,1,1,1,"한국","에이원 미디어","에이원 미디어","청소년관람불가","멜로/로맨스","윤채아,유남선",NA
"여자 하숙집 무삭제",2017-10-17,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단","한가희"
"여직원들 : 직장연애사 무삭제판",2017-02-21,5000,0,5000,1,1,1,1,"한국","(주)영화사 사계절,마법사필름","(주)영화사 사계절","청소년관람불가","멜로/로맨스","명석환","주예빈"
"여직원들 사무실 교환섹스",2017-09-12,2000,0,2000,1,1,1,1,"한국","에이원 미디어","에이원 미디어","청소년관람불가","멜로/로맨스","윤채아",NA
"여친 엄마 무삭제",2017-10-17,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","이리단","강한나"
"예쁜 형수",2017-06-01,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"예쁜 형수 무삭제판",2017-07-27,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호",NA
"외도(무삭제판)",2016-09-22,5000,0,5000,1,1,1,1,"한국","㈜리필름","㈜리필름","청소년관람불가","멜로/로맨스,드라마","최우성","이은미"
"요정 미인관",2017-11-14,3000,0,3000,1,1,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)씨맥스커뮤니케이션즈","청소년관람불가",NA,"에로핑","한가희"
"용주골-무삭제판",2016-02-16,5000,0,5000,1,1,1,1,"한국","핵존슨","에이라인","청소년관람불가","드라마,멜로/로맨스","최우성","민도윤"
"우리 지금 할래 무삭제판",2017-06-13,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"위드",2017-01-19,8000,0,8000,1,1,1,1,"한국","(주)데이드림서울","(주)대양미디어","청소년관람불가","멜로/로맨스","박성수","하소미"
"위험한 중독 무삭제판",2016-01-13,5000,0,5000,1,1,1,1,"한국","㈜리필름","(주)블루브릭","청소년관람불가","드라마","최율권희","고원"
"유부녀 야썰",2017-12-05,5000,0,5000,1,1,1,1,"한국","(주)씨맥스커뮤니케이션즈","(주)씨맥스커뮤니케이션즈","청소년관람불가",NA,"최석원",NA
"유부녀들(무삭제)",2016-02-17,9000,0,9000,1,1,1,1,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","경석호","김소현"
"유혹의 덫",2017-06-19,2000,0,2000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"유혹의 덫 무삭제 특별판",2017-08-06,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민",NA
"음란 과외",2016-11-29,5000,0,5000,1,1,1,1,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성","박주빈"
"음란 기생",2017-06-14,3000,0,3000,1,1,1,1,"한국","너바나 필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","김태수","이은정"
"음란 선비",2016-12-17,4000,0,4000,1,1,1,1,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","오주하"
"음란한 형제 : 형수와 처제",2017-06-23,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","아야나"
"음란한 형제 : 형수와 처제 무삭제판",2017-07-25,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","최강호","아야나"
"이 사랑도 전해질까요",2017-06-21,3000,0,3000,1,1,1,1,"한국","주식회사 레드아이스","주식회사 레드아이스","전체관람가","멜로/로맨스,드라마","김동현","허진영"
"이채담의 지스팟",2017-10-26,2000,0,2000,1,1,1,1,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","박주영","이채담"
"일본 엄마 무삭제",2017-08-15,6000,0,6000,1,1,1,1,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","김무원",NA
"자매의 사정",2017-09-12,2000,0,2000,1,1,1,1,"한국","에이원 미디어","에이원 미디어","청소년관람불가","멜로/로맨스","윤채아,유남선",NA
"자유부인 2017",2017-04-04,3000,0,3000,1,1,1,1,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","윤대이","이채담"
"자유연애시대 무삭제 특별판",2016-07-28,3000,0,3000,1,1,1,1,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이전","박하얀"
"작은 엄마 2: 삼촌의 여자들",2017-12-20,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","강정훈",NA
"작은 엄마: 삼촌의 아내를 탐하다",2017-04-26,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"작은 엄마: 삼촌의 아내를 탐하다 (무삭제)",2017-07-27,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"작은엄마 2: 삼촌이 없던 날",2017-05-31,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"작은엄마 2: 삼촌이 없던 날 (무삭제)",2017-08-09,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"전망 좋은 집 3 (무삭제)",2017-02-02,5000,0,5000,1,1,1,1,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스,드라마","곽승호",NA
"젊은 새엄마",2016-12-15,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","세이나"
"젊은 새엄마 무삭제",2017-07-04,6000,0,6000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오","세이나"
"젊은 아내: 남편 교환의 날",2017-10-27,5000,0,5000,1,1,1,1,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이진",NA
"젊은 형수",2017-01-17,5000,0,5000,1,1,1,1,"한국","(주)영화사가을","(주)영화사가을","청소년관람불가","멜로/로맨스","김정오",NA
