영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,제작사,배급사,등급,장르,감독,배우
"광해, 왕이 된 남자",2012-09-13,3896700,0,88913283469,467,12324062,1,17,한국,"리얼라이즈픽쳐스(주),(주)씨제이이엔엠",(주)씨제이이엔엠,15세이상관람가,"사극,드라마",추창민,"이병헌,류승룡,한효주,장광,김인권,심은경,김명곤,서진원,장재현,정창국,조혜정,김남준,이수용,박윤호,김지수,박민규,박지아,송미정,양준모,원동연,김종구,주영호,이엘,전배수,이란희,최욱,이봉련,허성태,이양희,전국향,김승훈,권은수,승의열,김비비,한이진,이은정"
건축학개론,2012-03-22,4442000,0,30242262900,462,4113696,9,60,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"멜로/로맨스,드라마",이용주,"엄태웅,한가인,이제훈,배수지,고준희,조정석,신민영,신예진,유연석,조현철,박진우,김의성,이승호,박수영,박지은"
양아치 느와르,2018-09-13,3822000,0,3822000,455,455,6,59,한국,(주)키노크러시,(주)영화사 그램,청소년관람불가,"드라마,코미디",강효진,"김병철,곽지유,김영용,서승원,조경현,김민영,김영훈,김정호,노일환,박병규,박준석,서승원,이봄,이재성,이정민,장지훈,한지웅,유영채"
MSFF2018 희극지왕 3,,2686800,0,2686800,454,454,1,3,한국,,,,코미디,,
점박이:한반도의 공룡3D,2012-01-26,3851400,0,9687335900,453,1051710,2,5,한국,"(주)드림써치C&C,한국교육방송공사 EBS,올리브스튜디오",(주)씨제이이엔엠,전체관람가,"애니메이션,어드벤처,액션",한상호,"이형석,신용우,구자형"
착한 엄마: 아버지의 여자를 탐하다,2019-06-24,2571000,0,2571000,451,451,19,20,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,드라마","이진명,유승택",
2018_hyukoh_24howtofindtrueloveandhappiness.proproj,,3288000,0,3288000,449,449,1,13,한국,,,,다큐멘터리,,
MSFF2018 사랑에 관한 짧은 필름 1,,2622000,0,2622000,444,444,1,3,한국,,,,"멜로/로맨스,드라마",,
내 엄마의 친구 2,2019-04-12,2596000,0,2596000,440,440,25,26,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이동현,
SIFF2018-통일기획전 2,,3067000,0,3067000,439,439,3,5,한국,,,,기타,,
"416 프로젝트 ""공동의 기억: 트라우마""",,2192500,0,2192500,437,437,3,17,한국,,,,다큐멘터리,,
친구엄마 2018,2018-12-04,2573000,0,2573000,436,436,21,22,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,김지현
동창회의 목적 3,2018-02-20,2290000,0,2290000,431,431,20,22,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이도시,"김동규,김현진,이민욱,이수연,한상호"
즐거운 나의 집 101,,2135000,0,2507000,427,501,2,4,한국,,,,다큐멘터리,련,
서울의 지붕 밑,,852000,0,5351000,426,2682,1,25,한국,신필름,,,"코미디,드라마",이형표,"김승호,허장강,김희갑,최은희,김진규,황정순"
해운대,2009-07-22,2191000,0,81027925000,413,11324958,24,51,한국,(주)제이케이필름,CJ ENM,12세이상관람가,"액션,드라마,어드벤처",윤제균,"설경구,하지원,박중훈,엄정화,이민기,강대규,김원영,김유빈,신정원,성유경,박재홍,황인준,나승현,김인호,근휘,김재경,장원준,임동우,김정곤,정종원,이지애,이태영,최재섭,장명갑,지대한,천보근,박영수,염동헌,주민하,강예원,손희순,변상윤"
호우시절,2009-10-08,2859000,0,2143839500,411,288351,6,42,한국,판씨네마(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,멜로/로맨스,허진호,"정우성,고원원,이봉화,이서영,김상호"
MSFF2018 4만번의 구타 2,,2367000,0,2367000,400,400,1,3,한국,,,,"액션,스릴러",,
MSFF2018 비정성시 1,,2348400,0,2348400,394,394,1,3,한국,,,,드라마,,
MSFF2018 비정성시 3,,2339200,0,2339200,392,392,1,3,한국,,,,드라마,,
MSFF2018 사랑에 관한 짧은 필름 2,,2311300,0,2311300,387,387,1,3,한국,,,,"멜로/로맨스,드라마",,
우아한 거짓말,2014-03-13,2130000,0,11732979300,382,1619983,1,4,한국,"(주)유비유필름,(주)무비락",CGV아트하우스,12세이상관람가,드라마,이한,"김희애,고아성,김유정,김향기,유아인,강다영,강다정,박지영,박진수,선현철,장세영,오유진,정난희,조민영,조수정,이경원,이경원,이나현,이수경,한재훈,이승준,이은진,이재구,이재은,황은정,김민아,김민정,김영재,김지훈,김해일,김화목,박송해,송지인,김정영,박수영,천우희,한이진,정예녹,신정섭"
아가씨,2016-06-01,3760000,0,35220812991,378,4288908,2,12,한국,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",(주)씨제이이엔엠,청소년관람불가,"스릴러,드라마",박찬욱,"김민희,김태리,하정우,조진웅,김해숙,문소리,최병모,김인우,이용녀,조은형,장한순,이규정,이승준,이윤재,김시은,안성봉,박기륭,원근희,정인겸"
MSFF2018 희극지왕 1,,2229700,0,2229700,375,375,1,3,한국,,,,코미디,,
MSFF2019 절대악몽 3,,2228500,0,2228500,375,375,1,2,한국,,,,공포(호러),,
산딸기 5,1992-01-18,748000,0,748000,374,374,1,14,한국,(주)태광영화사,,연소자관람불가,"드라마,멜로/로맨스,성인물(에로)",,"소비아,김도은"
MSFF2018 희극지왕 2,,2226700,0,2226700,373,373,1,3,한국,,,,코미디,,
MSFF2018 비정성시 4,,2194100,0,2194100,369,369,1,3,한국,,,,드라마,,
노무현입니다,2017-05-25,2618000,0,14559135612,366,1855515,1,5,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호"
MSFF2019 낯선 것의 방문,,2173200,0,2173200,363,363,1,2,한국,,,,"공포(호러),스릴러",,
자유부인,1956-06-09,697000,0,5057000,355,2527,1,15,한국,,,청소년관람불가,드라마,한형모,"박암,김정림"
금욕,1976-03-13,1868000,0,1868000,352,352,1,6,한국,남아진흥,,12세이상관람가,"드라마,멜로/로맨스",김수형,"이영옥,신성일"
2018 중앙영화제 일출,,1740000,0,1740000,348,348,2,3,한국,,,,기타,,
MSFF2018 4만번의 구타 1,,2055600,0,2055600,348,348,1,3,한국,,,,"액션,스릴러",,
MSFF2019 절대악몽 1,,2032500,0,2032500,340,340,1,2,한국,,,,공포(호러),,
새엄마 2019,2019-11-25,1881000,0,1881000,336,336,21,21,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이동현,
암살,2015-07-22,2148000,0,98468435781,336,12706819,1,2,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원,강영묵,정기섭,금새록,원현준,안민영,허지원,곽자형,허정도,유정호,정인겸,김서원,김준우"
착한 친구엄마,2018-10-08,1778000,0,1778000,336,336,19,20,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,이유나
[KQFF] 국내단편1:우당탕탕 퀴어들,,2672000,0,2672000,334,334,1,2,한국,,,,드라마,,
돼지꿈,,638000,0,638000,333,333,1,6,한국,,,,,한형모,"문정숙,허장강"
MSFF2018 비정성시 2,,1979900,0,1979900,332,332,1,3,한국,,,,드라마,,
덕혜옹주,2016-08-03,1650000,0,44397617609,330,5599995,2,4,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규,김기정,차지원,고수,금새록,김승훈,김기천,곽자형,김나연,신정섭,김용호"
적도의 꽃,1983-10-29,714000,0,2914000,327,1269,1,9,한국,,,,드라마,배창호,"장미희,안성기"
녹턴,,1288000,0,1288000,322,322,2,5,한국,미디어나무,(주)시네마달,12세이상관람가,다큐멘터리,정관조,
AISFF 2019 국내경쟁 그룹1,,1347000,0,1347000,319,319,1,2,한국,,,,기타,,
살인나비를 쫓는 여자,1979-12-08,2687500,0,2687500,318,318,1,4,한국,(주)우진필림,,국민학생관람불가,"드라마,멜로/로맨스",김기영,"김자옥,김정철,김 만,남궁원"
검은 사제들,2015-11-05,3352000,0,42412952592,317,5443232,1,2,한국,영화사 집,(주)씨제이이엔엠,15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철,김수진,민진웅"
판도라,2016-12-07,2026000,0,36069197064,316,4585116,1,3,한국,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,스릴러",박정우,"김남길,안대겸,김영애,문정희,송영재,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성,공정환,강민,지현준,주석태,정종열,송철호,김영웅,김태훈"
AISFF 2019 국내경쟁 그룹2,,1329000,0,1329000,314,314,1,2,한국,,,,드라마,,
AISFF 2019 국내경쟁 그룹3,,1333000,0,1333000,314,314,1,2,한국,,,,드라마,,
MSFF2019 절대악몽 2,,1845000,0,1845000,312,312,1,2,한국,,,,공포(호러),,
풍뎅이뎅이,2018-02-08,2001000,0,2527000,308,361,4,46,한국,"(주)디씨지플러스,(주)엔에이치씨미디어",(주)콘텐츠판다,전체관람가,애니메이션,이재한,
SIFF2018-개막식,,2149000,0,2149000,306,306,1,1,한국,,,,기타,,
꾼,2017-11-22,1539000,0,31313568795,306,4018341,6,21,한국,(주)영화사두둥,(주)쇼박스,15세이상관람가,범죄,장창원,"현빈,유지태,배성우,박성웅,나나,안세하,최덕문,전보람,전헌태,이용희,이재남,이창호,김동철,황인범,차순배,염동헌,허성태,주석태,정민성,최홍일,김자영,류성현,유정호,손병욱,신정섭"
MSFF2018 절대악몽 3,,1817400,0,1817400,305,305,1,2,한국,,,,"공포(호러),판타지",,
MSFF2018 사랑에 관한 짧은 필름 3,,1823000,0,1823000,304,304,1,3,한국,,,,"멜로/로맨스,드라마",,
충녀,1972-10-06,2423500,0,2647500,303,349,1,5,한국,한립물산,,12세이상관람가,드라마,김기영,"남궁원,윤여정"
여동생 친구,2018-05-23,1451000,0,1451000,297,297,10,20,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
SIFF2018-폐막식,,2044000,0,2044000,296,296,1,1,한국,,,,기타,,
MSFF2019 전년도수상작 1,,1762800,0,1762800,295,295,1,2,한국,,,,기타,,
여기자 20년,1978-11-12,586000,0,586000,293,293,1,8,한국,(주)동아수출공사,,전체관람가,"드라마,사극",김수용,"황정아,이순재,이대엽,최남현"
AISFF 2019 뉴필름메이커 그륩1,,1201000,0,1201000,290,290,1,1,한국,,,,기타,,
야광,,1980000,0,1980000,289,289,1,10,한국,,,,다큐멘터리,임철민,
악인이여 지옥행 열차를 타라,1977-01-28,584000,0,1115000,287,560,1,8,한국,(주)동아수출공사,,12세이상관람가,액션,박노식,"박노식,장동휘,김정훈,안보영,최봉,장혁"
베테랑,2015-08-05,1592000,0,105170856250,284,13414484,34,67,한국,"(주)외유내강,(주)필름케이",(주)씨제이이엔엠,15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류아벨,정재헌,안길강,마동석,김응수,고규필,서현우,강영묵,한성천,김기천,이문석,이상희,김서원"
형,2016-11-23,3017800,0,23133206693,284,2982514,2,8,한국,굿초이스컷픽쳐스(주),(주)씨제이이엔엠,12세이상관람가,"코미디,드라마",권수경,"조정석,도경수,박신혜,권지훈,김승아,김진희,이연수,강두,정지훈,손산,김강현,권범택"
이조 여인잔혹사,1969-05-02,560000,0,7277000,280,3636,1,10,한국,신필름,,,기타,신상옥,"최성,윤정희"
7번방의 선물,2013-01-23,1529000,0,91434811670,279,12811714,12,36,한국,"(주)화인웍스,(주)씨엘엔터테인먼트",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이환경,"류승룡,박신혜,갈소원,정진영,오달수,박원상,김정태,정만식,김기천,장호준,김동민,박수진,박유경,박정배,조덕현,박상면,조재윤,박길수,이승연,김봉수,정희태,이윤희,오창경,한이진"
가을비 우산속에,1979-08-23,556000,0,6326000,278,3164,1,8,한국,(주)동아수출공사,,국민학생관람불가,"드라마,멜로/로맨스",석래명,"신성일,정윤희,김자옥,문정숙"
어느 여대생의 고백,,552000,0,5292000,276,2648,1,8,한국,,,,,신상옥,"최은희,김승호,유계선"
아수라,2016-09-28,2763000,0,20582479662,275,2594695,1,16,한국,(주)사나이픽처스,(주)씨제이이엔엠,청소년관람불가,"범죄,액션",김성수,"정우성,김현빈,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진,김수진,염동헌,차래형,현봉식,최병모,이육헌,임용순,유정호,곽진석,박혁민,황재필"
아파트 생태계,,1424000,0,3566000,274,614,1,14,한국,,,,다큐멘터리,정재은,
아가씨 참으세요,1981-09-19,540000,0,1129000,270,577,1,8,한국,(주)동아수출공사,,국민학생관람불가,"드라마,범죄",이형표,"권영문,정윤희,서영란"
진짜 진짜 잊지마,1976-02-14,545000,0,939000,270,477,1,10,한국,(주)동아수출공사,,12세이상관람가,"드라마,멜로/로맨스",문여송,"이덕화,임예진,김윤경,김보연"
흑룡강,1976-10-09,540000,0,1204000,270,612,1,8,한국,(주)동아수출공사,,,액션,김선경,"왕호,황태수,조춘"
SIFF2019-경쟁단편3,,1883000,0,1883000,269,269,1,3,한국,,,,드라마,,
플란다스의 개,2000-02-19,2272200,0,4416200,269,609,1,4,한국,우노필름,(주)시네마서비스,12세관람가,"드라마,코미디",봉준호,"배두나,고수희,이성재,변희봉,김호정,김뢰하"
2019 중앙영화제 GLIMPSE 섹션,,1528000,0,1528000,268,268,2,3,한국,,,,기타,,
그들도 우리처럼,1990-11-10,516000,0,734000,267,310,1,18,한국,(주)동아수출공사,,연소자관람불가,드라마,박광수,"김민희,문성근,최재호,심혜진,박중훈"
소림천하,1978-11-04,534000,0,534000,267,267,1,8,한국,(주)동아수출공사,,청소년관람불가,액션,"김종성,황풍","왕호,모영,주강,박종국,금강,황가달"
더 킹,2017-01-18,3488000,0,43492302535,266,5317959,1,2,한국,(주)매그넘나인,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용,박시영,임승묵,박정민,박지홍,박진영,장승연,손영진,안용우,유현종,이나경,이석호,한미진,이승민,이윤희,김원진,김규선,남명렬,이가경,차지원,차엽,오대환,이세랑,정원중,곽순우,금새록,김해나,정인기,박성근,윤부진,조대희,임용순,이열음,염석무,박기만,이병철"
